host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
87699789,"Girona, Spain",within an hour,100%,100%,f,2,2,t,t,41.98793,2.82629,Entire rental unit,Entire home/apt,4,1,2,3,160,1,365,1,1,365,365,1,365,t,0,0,0,144,133,30,0,5,5,5,5,5,5,5,t,2,2,0,0,4
461247946,,within a day,100%,90%,t,1,1,f,t,42.137188,2.427207,Entire vacation home,Entire home/apt,4,2,1,4,250,2,5,2,2,5,5,2,5,t,22,52,82,357,31,9,0,5,5,5,5,5,5,4,f,1,1,0,0,1
464212645,,within an hour,93%,100%,t,1,1,t,t,42.04891034,3.195843611,Entire condo,Entire home/apt,4,1,1,2,85,7,1125,7,7,1125,1125,7,1125,t,0,0,0,153,30,11,0,5,5,5,5,5,5,5,f,1,1,0,0,1
221991263,"Blanes, Spain",within an hour,93%,100%,f,1,1,t,t,41.68677187,2.807594272,Entire villa,Entire home/apt,12,4,5,9,600,2,1125,2,2,1125,1125,2,1125,t,30,60,90,363,6,2,0,5,5,4,5,5,5,5,t,1,1,0,0,0
29020859,"Begur, Spain",within an hour,100%,95%,f,28,76,t,t,41.96036,3.2261,Entire rental unit,Entire home/apt,4,1,2,3,130,1,365,1,7,365,365,3,365,t,0,0,0,177,2,1,0,4,4,4,4,4,4,4,t,26,26,0,0,0
389605038,,within an hour,96%,100%,,215,334,t,t,41.79237,3.04768,Entire rental unit,Entire home/apt,3,1,2,3,145,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,0,0,0,5,5,5,5,5,5,4,t,79,79,0,0,1
398529492,"Serra de DarÃ³, Spain",within a few hours,100%,86%,t,1,1,t,t,42.028763,3.067599,Entire cottage,Entire home/apt,16,7,7,11,563,2,1125,2,7,28,1125,3,411,t,24,54,84,311,30,13,0,5,5,5,5,5,5,5,f,1,1,0,0,1
269248023,"Catalonia, Spain",within a few hours,75%,100%,f,130,232,t,t,42.25508,3.18177,Entire rental unit,Entire home/apt,2,2,1,4,311,1,1125,4,7,1125,1125,4,1125,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,122,121,1,0,1
432581747,,within an hour,100%,100%,f,389,953,t,t,41.853119,3.056938,Entire villa,Entire home/apt,5,1,2,3,282,1,1125,1,7,7,1125,1,1120,t,29,59,89,364,4,0,0,5,5,5,5,5,5,4,t,25,25,0,0,0
269248023,"Catalonia, Spain",within a few hours,75%,100%,f,130,232,t,t,42.25373,3.18841,Entire rental unit,Entire home/apt,4,1,1,2,70,1,1125,4,7,1125,1125,4,1125,t,0,0,0,69,0,0,0,5,5,5,5,5,5,4,t,122,121,1,0,1
7377648,"Catalonia, Spain",within an hour,90%,94%,t,4,6,t,t,42.26567744,3.145857342,Entire rental unit,Entire home/apt,5,1,2,3,124,2,365,2,5,365,365,3,365,t,15,45,75,330,170,43,0,5,5,5,5,5,5,5,t,4,4,0,0,6
400930351,"Sant MartÃ­ d'EmpÃºries, Spain",within an hour,100%,100%,t,5,5,t,t,42.1395609,3.1178143,Entire loft,Entire home/apt,3,1,0,2,115,2,25,2,2,25,25,2,25,t,0,19,49,128,8,5,0,5,5,5,5,5,5,4,f,5,5,0,0,0
15967152,"England, United Kingdom",within an hour,93%,33%,f,1,3,t,t,42.0514,3.19213,Entire condo,Entire home/apt,5,1,2,4,143,7,1125,7,7,1125,1125,7,1125,t,23,53,83,358,6,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0
352521408,"Tossa de Mar, Spain",within an hour,100%,100%,f,12,13,t,t,41.72045,2.92866,Entire loft,Entire home/apt,2,1,0,2,80,3,30,1,1,365,365,1,365,t,0,0,0,21,20,3,0,5,5,5,5,5,5,5,t,12,12,0,0,1
64715541,"Salasc, France",within a day,100%,86%,t,2,2,t,t,41.9514,3.22651,Entire home,Entire home/apt,6,1,3,4,190,4,365,4,4,365,365,4,365,t,0,29,59,334,4,4,0,5,5,5,5,5,4,4,f,1,1,0,0,1
463666738,"Blanes, Spain",within an hour,100%,98%,f,2,2,t,t,41.66415644,2.783416034,Entire rental unit,Entire home/apt,4,1,1,2,110,3,30,3,3,30,30,3,30,t,30,60,90,180,37,7,0,5,5,5,5,5,5,5,f,1,1,0,0,1
125151779,"PalamÃ³s, Spain",within an hour,93%,75%,f,1,1,t,t,41.84650625,3.128925693,Entire rental unit,Entire home/apt,4,2,2,2,126,2,14,2,2,14,14,2,14,t,28,58,88,363,6,3,0,5,5,5,4,5,4,4,f,1,1,0,0,0
163505705,Spain,within an hour,100%,99%,f,68,94,t,t,42.049535,3.192323,Entire rental unit,Entire home/apt,4,1,1,3,100,1,1125,1,1,1125,1125,1,1125,t,0,0,0,32,1,0,0,5,5,5,5,5,5,4,t,68,68,0,0,0
163505705,Spain,within an hour,100%,99%,f,68,94,t,t,42.049535,3.192323,Entire rental unit,Entire home/apt,6,2,2,4,311,1,1125,1,1,1125,1125,1,1125,t,0,0,0,32,0,0,0,5,5,5,5,5,5,4,t,68,68,0,0,1
267823018,"Girona, Spain",within an hour,100%,100%,t,2,2,t,t,42.115198,3.147458,Entire rental unit,Entire home/apt,2,1,0,1,80,2,31,2,6,1125,1125,3,1125,t,0,1,31,293,24,16,0,5,5,5,5,5,5,5,f,2,2,0,0,1
24538380,"Catalonia, Spain",within a few hours,90%,94%,t,1,1,t,t,42.01379,2.94531,Entire guesthouse,Entire home/apt,2,1,1,1,120,2,20,2,2,20,20,2,20,t,23,51,81,356,44,17,1,5,5,5,5,5,5,5,f,1,1,0,0,1
463809243,,within an hour,100%,98%,t,1,2,t,t,41.76533159,2.649134664,Entire condo,Entire home/apt,2,1,1,1,82,1,40,1,3,1125,1125,1,1125,t,28,57,87,346,79,28,1,5,5,5,5,5,5,5,f,1,1,0,0,3
133527,"St Andreu de Llavaneres, Spain",within an hour,100%,100%,f,1,1,t,t,42.01445,3.13757,Entire loft,Entire home/apt,2,1,0,2,135,2,30,2,2,1125,1125,2,1125,t,24,47,69,303,4,3,1,5,5,5,5,5,5,5,f,1,1,0,0,0
299368936,"Catalonia, Spain",within a day,60%,93%,,32,37,t,t,42.2438825,3.2060116,Entire chalet,Entire home/apt,8,2,4,5,575,7,365,7,7,364,364,7,364,t,0,0,0,148,14,0,0,5,5,5,5,5,5,4,f,17,17,0,0,0
127955218,"Santa Cristina d'Aro, Spain",within a few hours,91%,100%,f,91,95,t,t,41.83358,2.98105,Entire home,Entire home/apt,8,2,4,6,178,1,365,4,4,999,1125,4,1011,t,0,0,0,109,3,0,0,4,3,3,5,5,4,4,t,88,88,0,0,0
254364346,"Catalonia, Spain",within an hour,100%,98%,t,2,2,t,t,41.72522,2.93263,Entire rental unit,Entire home/apt,6,1,3,4,151,1,1125,1,1,1125,1125,1,1125,t,25,55,85,343,14,9,0,5,5,5,5,5,5,5,t,2,2,0,0,1
33925403,,within an hour,100%,100%,t,2,2,t,t,41.88322,3.17879,Entire rental unit,Entire home/apt,4,1,2,3,150,7,28,5,7,28,28,7,28,t,26,56,86,250,29,16,0,5,5,5,5,5,5,5,f,1,1,0,0,1
127955218,"Santa Cristina d'Aro, Spain",within a few hours,91%,100%,f,91,95,t,t,41.81616,3.06852,Entire rental unit,Entire home/apt,2,2,1,4,311,1,365,4,4,999,999,4,999,t,0,0,0,155,2,0,0,4,5,5,4,5,5,4,t,88,88,0,0,0
90465417,"Albons, Spain",within an hour,93%,100%,f,3,3,t,t,42.10407,3.08558,Private room in home,Private room,2,2,1,1,55,5,365,5,5,1125,1125,5,1125,t,0,0,0,213,14,4,0,5,5,5,5,5,5,5,t,2,0,2,0,0
1143409,,within a day,100%,100%,f,1,1,t,t,42.125134,3.1313512,Entire rental unit,Entire home/apt,5,2,3,4,150,3,30,3,3,30,30,3,30,t,23,53,83,351,7,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0
117751526,,within an hour,100%,100%,f,68,77,t,t,42.14297,3.11404,Entire home,Entire home/apt,7,2,3,5,171,1,365,5,14,999,999,6,999,t,0,0,30,168,11,0,0,5,5,5,5,5,5,4,t,68,68,0,0,0
28150521,"Girona, Spain",within an hour,100%,100%,t,4,4,t,t,42.24328,3.19983,Entire condo,Entire home/apt,4,1,2,4,135,3,31,3,5,1125,1125,3,1125,t,18,48,78,316,17,7,0,5,5,5,5,5,5,5,t,3,3,0,0,1
3357358,"Girona, Spain",within an hour,93%,89%,f,41,94,t,t,41.81848525,3.069393547,Entire rental unit,Entire home/apt,2,1,1,1,92,1,365,1,1,365,365,1,365,t,0,0,0,6,0,0,0,5,5,5,5,5,5,4,t,41,41,0,0,1
109596426,Spain,within a day,60%,97%,f,40,40,t,t,41.80715,3.05588,Entire rental unit,Entire home/apt,5,2,2,4,311,1,365,31,31,999,999,31,999,t,0,0,0,0,4,1,0,5,4,5,5,5,4,4,t,37,37,0,0,0
420638814,"Barcelona, Spain",within a few hours,100%,75%,f,1,1,t,t,41.86461,3.07018,Entire villa,Entire home/apt,6,2,3,4,237,5,365,4,4,365,365,4,365,t,30,60,90,351,12,5,0,5,5,5,5,5,5,5,f,1,1,0,0,1
185347997,,within an hour,100%,100%,f,50,119,t,f,42.28028,3.16408,Entire home,Entire home/apt,6,2,3,4,311,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,t,46,46,0,0,0
229861079,,within an hour,100%,99%,f,28,37,t,t,41.74011,2.82306,Entire villa,Entire home/apt,9,2,3,6,197,1,1125,2,7,1125,1125,5,1125,t,0,0,0,265,1,0,0,1,1,1,1,1,1,1,t,24,24,0,0,0
138035489,"Catalonia, Spain",within an hour,100%,100%,t,8,8,t,t,42.35651,3.16304,Entire rental unit,Entire home/apt,4,1,0,2,70,1,365,1,1,1125,1125,1,1125,t,25,55,85,346,308,102,3,5,5,5,5,5,5,5,t,8,8,0,0,10
25017381,"Toulouse, France",within an hour,100%,100%,t,1,1,t,t,41.7846024,3.044298489,Entire rental unit,Entire home/apt,5,1,2,4,85,7,21,4,7,1125,1125,6,1125,t,0,0,0,121,27,14,0,5,5,5,5,5,5,5,f,1,1,0,0,1
3357358,"Girona, Spain",within an hour,93%,89%,f,41,94,t,t,41.7986007,3.0508711,Entire rental unit,Entire home/apt,6,1,3,5,243,1,365,1,1,365,365,1,365,t,0,0,0,6,0,0,0,5,5,5,5,5,5,4,t,41,41,0,0,1
24833461,"Barcelona, Spain",within an hour,100%,100%,f,1,1,t,t,42.12181047,2.961368971,Entire villa,Entire home/apt,6,2,3,5,245,3,365,3,3,365,365,3,365,t,23,53,83,295,1,0,0,5,5,4,5,5,5,5,f,1,1,0,0,0
141592047,,within a few hours,100%,88%,f,1,1,t,t,41.8247251,3.0720749,Entire condo,Entire home/apt,4,1,2,3,130,6,365,6,6,365,365,6,365,t,0,0,0,118,22,5,0,5,5,5,5,5,5,5,f,1,1,0,0,1
105691048,"Girona, Spain",within an hour,88%,99%,f,72,104,t,t,42.03604,3.19055,Entire home,Entire home/apt,6,2,3,4,311,5,365,5,5,365,365,5,365,t,0,0,0,0,4,2,0,3,3,3,3,4,5,2,f,60,60,0,0,0
2023670,"CadaquÃ©s, Spain",within an hour,93%,89%,f,4,4,t,t,42.2882954,3.2757456,Entire rental unit,Entire home/apt,4,1,2,2,186,1,365,1,7,365,365,2,365,t,30,60,90,365,107,44,0,5,5,5,5,5,5,5,f,1,1,0,0,4
465419349,"Maresme, Spain",within an hour,93%,100%,f,1,1,t,t,42.04935,3.19502,Entire rental unit,Entire home/apt,4,1,1,2,80,6,40,5,6,40,40,6,40,t,28,57,57,57,2,1,0,5,5,5,5,5,4,5,f,1,1,0,0,0
125245492,"Catalunya, Spain",within an hour,100%,100%,f,76,93,t,t,42.26231134,3.17736079,Entire rental unit,Entire home/apt,6,1,3,4,165,1,365,2,31,999,999,28,999,t,27,29,29,29,8,3,0,5,5,4,5,5,5,4,t,75,75,0,0,0
129837136,Spain,within an hour,90%,84%,f,23,74,t,t,41.87681,3.07682,Entire villa,Entire home/apt,6,2,3,4,306,7,730,1,7,730,730,2,730,t,0,0,0,28,3,2,0,5,5,4,5,5,5,5,t,21,21,0,0,0
129837136,Spain,within an hour,90%,84%,f,23,74,t,t,41.86025,3.07703,Entire villa,Entire home/apt,6,2,3,4,271,7,730,1,7,730,730,3,730,t,0,0,0,114,1,0,0,3,4,4,4,2,3,3,t,21,21,0,0,0
40783381,"Catalonia, Spain",within a day,90%,100%,t,32,37,t,t,41.78972,3.02547,Entire home,Entire home/apt,6,2,3,4,311,1,365,31,31,999,999,31,999,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,31,31,0,0,1
107252451,Spain,within an hour,100%,95%,f,179,236,t,t,42.241802,3.205589,Entire rental unit,Entire home/apt,6,1,3,5,155,1,1125,1,9,3,1125,2,901,t,0,0,0,127,3,2,0,5,5,4,5,5,5,4,t,178,178,0,0,0
102326201,"Tamariu, Spain",within a few hours,100%,99%,f,135,197,t,t,41.89943,3.20124,Entire home,Entire home/apt,16,10,9,13,26785,1,1125,1,10,4,1125,3,281,t,24,54,84,335,0,0,0,5,5,5,5,5,5,4,t,124,124,0,0,1
1241291,"Palafolls, Spain",within an hour,100%,100%,f,38,91,t,t,41.69572,2.83239,Entire rental unit,Entire home/apt,3,2,2,4,311,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,10,1,0,4,4,4,4,4,4,4,t,19,19,0,0,0
133933726,"Pals, Spain",within an hour,81%,98%,f,59,98,t,t,41.96913,3.14851,Entire townhouse,Entire home/apt,6,3,3,4,101,1,1125,1,7,1,1125,2,106,t,28,58,84,344,4,2,0,5,5,5,4,5,5,5,t,55,55,0,0,0
133933726,"Pals, Spain",within an hour,81%,98%,f,59,98,t,t,41.96883,3.14685,Entire townhouse,Entire home/apt,6,2,3,4,311,1,1125,1,7,1,1125,2,77,t,29,59,89,357,2,0,0,5,5,5,5,4,4,4,t,55,55,0,0,0
133933726,"Pals, Spain",within an hour,81%,98%,f,59,98,t,t,41.969,3.14709,Entire townhouse,Entire home/apt,6,2,3,4,311,1,1125,1,1,1125,1125,1,1125,t,0,0,0,0,0,0,0,5,5,5,5,5,5,4,t,55,55,0,0,1
52671674,"Catalonia, Spain",within an hour,100%,100%,t,10,16,t,t,42.25055,3.19498,Entire villa,Entire home/apt,7,2,3,3,86,2,365,2,2,365,365,2,365,t,0,0,0,61,18,6,0,5,5,5,5,5,5,5,f,10,10,0,0,1
2365702,"Barcelona, Spain",within an hour,100%,98%,t,6,6,t,t,41.8543,3.14142,Entire rental unit,Entire home/apt,4,1,2,4,84,6,365,9,9,365,365,9,365,t,26,56,86,340,20,12,0,5,5,5,5,5,5,5,f,4,4,0,0,1
40783381,"Catalonia, Spain",within a day,90%,100%,t,32,37,t,t,41.77722,3.02946,Entire rental unit,Entire home/apt,2,1,1,1,178,1,365,5,14,999,999,6,999,t,23,53,83,358,2,1,0,4,4,4,5,5,4,4,t,31,31,0,0,0
465182137,,within an hour,93%,75%,t,2,2,t,t,42.332,3.19132,Private room in casa particular,Private room,2,2,2,4,311,1,30,1,1,30,30,1,30,t,0,0,0,0,19,7,0,5,5,5,5,5,5,5,f,2,0,2,0,1
465759687,,within an hour,100%,100%,f,1,1,t,t,42.1883456,3.084186054,Entire condo,Entire home/apt,4,1,3,4,100,2,30,2,2,30,30,2,30,t,0,0,30,284,15,5,0,5,5,5,5,5,5,5,f,1,1,0,0,1
14155274,"CornellÃ  de Llobregat, Spain",within an hour,100%,62%,f,36,57,t,t,41.6657395,2.7815878,Entire rental unit,Entire home/apt,4,1,1,3,149,1,365,1,5,365,365,2,365,t,0,29,59,210,4,2,0,5,5,5,5,5,4,4,f,33,33,0,0,0
20361102,"Barcelona, Spain",within an hour,93%,86%,t,1,3,t,t,41.85017,3.1343,Entire rental unit,Entire home/apt,4,1,2,3,87,2,20,3,4,20,20,3,20,t,25,44,74,164,27,14,0,5,5,5,5,5,5,5,f,1,1,0,0,1
145319650,"Barcelona, Spain",within an hour,93%,100%,f,2,2,t,t,41.8591,3.14684,Entire rental unit,Entire home/apt,4,1,1,2,120,7,28,3,7,1125,1125,6,1125,t,30,60,90,180,6,4,0,4,4,5,5,5,5,4,f,2,2,0,0,0
350816721,"Riumors, Spain",within a few hours,100%,100%,t,10,10,t,t,42.22673,3.03963,Entire loft,Entire home/apt,2,1,1,1,117,2,365,2,2,365,365,2,365,t,29,59,89,364,27,11,0,5,5,5,5,5,5,5,f,6,6,0,0,1
350816721,"Riumors, Spain",within a few hours,100%,100%,t,10,10,t,t,42.22607,3.0402,Entire loft,Entire home/apt,2,1,1,1,117,2,365,2,2,1125,1125,2,1125,t,26,56,86,349,26,16,0,5,5,5,5,5,5,5,f,6,6,0,0,1
154026976,,within an hour,100%,100%,f,734,1083,t,t,41.726802,2.928776,Entire home,Entire home/apt,8,4,4,6,9999,1,1125,1,7,2,1125,3,390,t,0,0,1,251,2,2,0,4,5,4,4,4,5,4,t,1,1,0,0,1
19269771,"Catalonia, Spain",within an hour,100%,100%,t,2,3,t,t,42.24659,3.18917,Entire condo,Entire home/apt,4,1,1,2,74,2,1125,1,2,1125,1125,2,1125,t,25,53,79,279,127,49,4,5,5,5,5,5,5,5,f,2,2,0,0,4
170899145,,within a day,100%,83%,f,31,40,t,t,42.04985,3.19077,Entire condo,Entire home/apt,5,2,2,6,97,5,30,5,5,28,28,5,28,t,0,0,0,153,3,2,0,4,5,4,5,5,5,4,f,31,31,0,0,0
155909339,"CornellÃ  de Llobregat, Spain",within a day,100%,0%,f,5,11,t,t,41.7032222,2.8499575,Entire rental unit,Entire home/apt,2,1,1,1,65,32,275,32,32,275,275,32,275,t,27,57,87,362,1,0,0,5,5,5,5,5,4,5,f,1,1,0,0,0
55247438,"Girona, Spain",within an hour,93%,89%,f,51,52,t,t,41.9638096,3.2060387,Entire home,Entire home/apt,10,2,5,4,311,1,365,31,31,999,999,31,999,t,0,0,0,0,12,8,0,5,5,5,5,5,5,5,t,41,41,0,0,0
464524886,"Girona, Spain",within an hour,93%,100%,t,1,1,t,t,42.2931125,3.1743967,Entire rental unit,Entire home/apt,4,1,2,3,91,2,28,1,1,1125,1125,1,1125,t,0,0,0,11,38,12,0,5,5,5,5,5,5,5,f,1,1,0,0,1
464525906,"Planoles, Spain",within an hour,100%,100%,t,2,2,t,t,42.3086632,2.097573722,Room in boutique hotel,Private room,2,6,6,7,125,1,7,1,2,7,365,2,70,t,8,17,26,250,14,10,0,5,5,5,5,5,5,5,f,2,0,2,0,1
78065263,"Catalonia, Spain",within an hour,89%,100%,f,77,77,t,t,41.849811,3.114882,Entire condo,Entire home/apt,6,2,3,5,152,2,1125,2,7,1125,1125,3,1125,t,29,59,89,356,14,11,0,5,5,5,5,5,5,4,t,76,76,0,0,1
464527241,,within an hour,93%,92%,f,1,1,t,t,42.2521169,3.1897083,Entire condo,Entire home/apt,4,1,1,2,56,2,1125,2,7,1125,1125,3,1125,t,30,60,90,365,11,4,0,4,5,4,5,5,4,4,f,1,1,0,0,0
24298526,"Figueres, Spain",within an hour,93%,100%,f,3,4,t,t,42.1248067,3.1305482,Entire villa,Entire home/apt,7,3,3,3,682,7,365,7,7,1125,1125,7,1125,t,0,0,0,97,1,0,0,5,4,5,5,5,5,5,t,2,2,0,0,0
229870186,"Marbella, Spain",within a few hours,100%,77%,f,3,3,t,t,41.76403,2.97995,Entire rental unit,Entire home/apt,5,1,2,2,63,1,365,1,1,365,365,1,365,t,11,41,71,327,104,54,2,5,5,5,5,5,5,5,f,1,1,0,0,3
117751526,,within an hour,100%,100%,f,68,77,t,t,42.14411,3.11542,Entire rental unit,Entire home/apt,5,2,2,4,311,1,365,15,15,999,999,15,999,t,0,0,0,0,10,4,0,4,5,4,5,5,5,4,t,68,68,0,0,0
124454106,"Catalonia, Spain",within an hour,100%,90%,f,1,1,t,t,42.25584,3.18827,Entire rental unit,Entire home/apt,3,2,2,4,311,3,28,3,3,28,28,3,28,t,0,0,0,0,16,14,0,5,5,5,5,5,5,4,f,1,1,0,0,1
155577907,"La Maxe, France",within a few hours,100%,33%,f,3,4,t,t,42.28842,3.17373,Entire villa,Entire home/apt,4,1,2,2,200,7,30,7,7,30,30,7,30,t,30,60,90,180,1,0,0,3,2,4,4,4,1,2,f,1,1,0,0,0
180333197,"Figueres, Spain",within an hour,100%,100%,f,3,3,t,t,42.3121754,2.970356886,Entire home,Entire home/apt,8,3,4,5,200,5,8,5,5,1125,1125,5,1125,t,0,0,1,91,5,2,0,5,5,5,5,5,4,5,f,3,3,0,0,0
227953558,,within an hour,100%,100%,f,81,151,t,t,42.06099,3.16182,Entire home,Entire home/apt,4,1,2,3,68,1,365,3,3,365,365,3,365,t,0,29,59,303,9,1,0,4,5,4,4,5,5,4,t,77,77,0,0,0
11048580,"Kuala Lumpur, Malaysia",within a few hours,100%,83%,f,1,1,t,t,41.92464,3.2072,Entire villa,Entire home/apt,10,4,5,7,544,3,28,3,7,28,28,4,28,t,28,58,88,328,14,7,1,5,5,5,5,5,5,5,f,1,1,0,0,0
15143886,"Prilly, Switzerland",within an hour,93%,50%,f,1,1,t,t,42.23718,3.12354,Entire rental unit,Entire home/apt,4,2,1,3,100,7,15,7,7,15,15,7,15,t,30,60,90,365,3,1,0,5,5,4,5,5,5,4,f,1,1,0,0,0
105786921,"Barcelona, Spain",within a day,100%,89%,f,1,1,t,t,42.43177,1.93519,Entire rental unit,Entire home/apt,7,2,3,4,311,30,150,30,30,150,150,30,150,t,0,0,0,31,1,0,0,5,5,5,5,5,5,5,t,1,1,0,0,0
147451724,"Hazel Park, MI",within an hour,93%,100%,f,1,1,t,t,42.11315,3.13301,Entire rental unit,Entire home/apt,2,2,1,4,311,4,1125,4,4,1125,1125,4,1125,t,0,0,0,0,20,8,0,5,5,5,5,5,5,5,f,1,1,0,0,1
407217803,"Lloret de Mar, Spain",within an hour,100%,96%,t,18,18,t,t,41.6996338,2.846655638,Entire rental unit,Entire home/apt,2,1,1,2,56,2,365,2,4,1125,1125,3,1125,t,22,52,82,357,16,10,0,5,5,5,5,5,5,5,f,18,18,0,0,1
432581747,,within an hour,100%,100%,f,389,953,t,t,41.94316164,3.200762809,Entire home,Entire home/apt,4,1,2,2,194,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,7,4,0,5,5,4,5,5,5,5,t,25,25,0,0,0
407217803,"Lloret de Mar, Spain",within an hour,100%,96%,t,18,18,t,t,41.6996349,2.846661963,Entire rental unit,Entire home/apt,2,1,1,1,56,2,365,2,4,1125,1125,3,1125,t,29,59,89,364,18,10,0,5,5,5,5,5,5,4,f,18,18,0,0,1
189304010,"Salou, Spain",within an hour,100%,90%,t,19,20,t,t,42.46346,1.97902,Entire rental unit,Entire home/apt,6,2,3,4,194,2,330,2,2,330,330,2,330,t,13,41,69,246,38,13,2,5,5,5,5,5,5,5,f,2,2,0,0,1
187789571,"Banyoles, Spain",within an hour,100%,99%,t,3,3,t,t,42.12039,2.77483,Entire home,Entire home/apt,4,1,1,2,91,1,60,1,1,1125,1125,1,1125,t,27,55,83,250,76,24,0,5,5,5,5,5,5,5,t,3,3,0,0,2
389605038,,within an hour,96%,100%,,215,334,t,t,42.05437,3.19762,Entire rental unit,Entire home/apt,7,3,3,5,216,1,365,5,5,999,999,5,999,t,28,58,88,363,11,4,0,4,4,4,5,5,5,4,t,79,79,0,0,0
389605038,,within an hour,96%,100%,,215,334,t,t,42.1051844,3.1494665,Entire home,Entire home/apt,8,1,3,6,225,1,365,3,3,999,999,3,999,t,28,58,88,345,3,0,0,4,5,4,4,4,4,4,t,79,79,0,0,0
53861266,"Banyoles, Spain",within an hour,100%,99%,f,24,46,t,t,42.15249615,2.520383907,Entire cottage,Entire home/apt,4,2,2,3,219,1,1125,1,8,3,1125,3,526,t,25,50,78,210,22,6,0,5,5,5,5,5,5,5,t,21,21,0,0,1
42607546,"Girona, Spain",within a day,100%,93%,t,1,1,t,t,41.70891,2.89099,Entire condo,Entire home/apt,4,1,2,3,166,2,30,2,2,30,30,2,30,t,28,58,88,357,34,17,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2365702,"Barcelona, Spain",within an hour,100%,98%,t,6,6,t,t,41.85565,3.14225,Entire rental unit,Entire home/apt,4,1,2,4,89,9,100,5,5,8,8,5,8,t,27,57,87,341,11,4,0,5,5,5,5,5,5,5,f,4,4,0,0,0
46699705,"Barcelona, Spain",within an hour,93%,89%,f,1,2,t,t,41.82683,3.0722,Entire condo,Entire home/apt,3,1,1,2,98,3,45,3,3,1125,1125,3,1125,t,11,11,22,144,12,0,0,5,5,5,5,5,5,5,t,1,1,0,0,0
127466196,"Barcelona, Spain",within an hour,100%,100%,f,1,1,t,t,42.2660858,3.1622308,Entire rental unit,Entire home/apt,6,1,2,4,99,4,365,3,6,365,365,4,365,t,27,55,85,276,20,8,0,5,5,5,5,5,5,4,f,1,1,0,0,1
197926807,"Lloret de Mar, Spain",within an hour,100%,100%,f,19,19,t,t,41.70177,2.85699,Entire rental unit,Entire home/apt,4,1,1,2,133,2,365,2,3,365,365,2,365,t,18,48,78,353,2,0,0,3,3,3,3,3,3,3,t,19,19,0,0,0
64264432,"Catalonia, Spain",within an hour,100%,89%,f,3,3,t,t,42.43239,1.92707,Entire rental unit,Entire home/apt,15,3,4,12,273,2,30,2,2,30,30,2,30,t,30,53,80,260,28,9,0,5,5,5,5,5,5,5,f,3,3,0,0,1
378569834,,within a few hours,86%,56%,f,7,9,t,t,41.6947,2.82388,Entire rental unit,Entire home/apt,5,1,2,3,170,7,365,7,7,365,365,7,365,t,30,60,90,365,6,4,0,5,5,4,5,5,5,4,f,7,7,0,0,0
95415596,"Torroella de MontgrÃ­, Spain",within an hour,94%,100%,f,414,487,t,t,42.01289,3.13798,Entire rental unit,Entire home/apt,2,1,0,1,138,1,1125,1,2,2,1125,1,1097,t,4,4,4,4,0,0,0,5,5,5,5,5,5,4,t,395,394,1,0,1
19487206,"LlanÃ§Ã , Spain",within an hour,100%,100%,t,2,3,t,t,42.37092,3.16291,Entire townhouse,Entire home/apt,5,2,3,3,80,6,28,3,6,28,28,5,28,t,19,49,79,316,51,21,0,5,5,5,5,5,5,5,f,2,2,0,0,2
4975043,"Barcelona, Spain",a few days or more,0%,0%,,2,3,t,t,41.82727,3.07351,Entire rental unit,Entire home/apt,4,1,2,2,92,3,365,3,3,365,365,3,365,t,30,60,90,351,3,0,0,5,5,4,5,4,5,5,f,1,1,0,0,0
107255064,Spain,within an hour,100%,99%,f,127,200,t,t,41.747304,2.963061,Entire rental unit,Entire home/apt,6,2,3,4,137,1,1125,1,9,3,1125,2,806,t,0,0,0,208,0,0,0,5,5,5,5,5,5,4,t,122,122,0,0,1
107255064,Spain,within an hour,100%,99%,f,127,200,t,t,41.704962,2.876657,Entire home,Entire home/apt,8,2,4,5,335,1,1125,1,9,3,1125,2,590,t,0,0,17,257,3,0,0,4,4,4,3,3,5,4,t,122,122,0,0,0
